name,price,url,source,rating,reviews,weight_g,original_currency,original_value,standardized_price_inr,price_inr,cleaned_name,price_per_gram,dedup_hash,popularity_score,popularity_rank
"Midiron Chocolate Gift Pack with Love You Greeting Card, and Beautiful Red Rose Gift for Girlfriend, Wife, Boyfriend, Husband and Someone Special, Valentine's Day, Birthday, Anniversary and Love Gift Paper Gift Box",342.0,https://www.flipkart.com/midiron-chocolate-gift-pack-love-you-greeting-card-beautiful-red-rose-girlfriend-wife-boyfriend-husband-someone-special-valentine-s-day-birthday-anniversary-paper-box/p/itm2a9986e905afc,flipkart,,,,INR,342.0,342.0,342.0,"Midiron Chocolate Gift Pack with Love You Greeting Card, and Beautiful Red Rose Gift for Girlfriend, Wife, Boyfriend, Husband and Someone , Valentine's Day, Birthday, Anniversary and Love Gift Paper Gift Box",,0cd0736b04a966f7d0424d7b1e232cdc,0.0,201
"CHOCOINDIANART Happy Valentine's Day, 12pcs Chocolate Gift Box (6), Truffles",424.0,https://www.flipkart.com/chocoindianart-happy-valentine-s-day-12pcs-chocolate-gift-box-6-truffles/p/itm9d898d9ec45e4,flipkart,,,,INR,424.0,424.0,424.0,"CHOCOINDIANART Happy Valentine's Day, 12pcs Chocolate Gift Box (6), Truffles",,886847ae0b624b0d02875174e37a0e40,0.0,202
"CHOCOINDIANART Decorative Happy Valentine's Day, 12pcs Chocolate Gift Box (1), Truffles",424.0,https://www.flipkart.com/chocoindianart-decorative-happy-valentine-s-day-12pcs-chocolate-gift-box-1-truffles/p/itmc2d46bb682252,flipkart,,,,INR,424.0,424.0,424.0,"CHOCOINDIANART Decorative Happy Valentine's Day, 12pcs Chocolate Gift Box (1), Truffles",,f863844869577a17f1778fc9d6013abe,0.0,203
OddClick valentine day special gift for wife husband 12pcs Chocolate Gift Box Truffles,268.0,https://www.flipkart.com/oddclick-valentine-day-special-gift-wife-husband-12pcs-chocolate-box-truffles/p/itmcc5eb272fb44b,flipkart,,,,INR,268.0,268.0,268.0,OddClick valentine day gift for wife husband 12pcs Chocolate Gift Box Truffles,,e72e91611dd9fd10c598c087c5187fea,0.0,204
"CHOCOINDIANART My Happy Valentine's Day, 12pcs Chocolate Gift Box (5), Truffles",427.0,https://www.flipkart.com/chocoindianart-my-happy-valentine-s-day-12pcs-chocolate-gift-box-5-truffles/p/itmc710adcc58bbf,flipkart,,,,INR,427.0,427.0,427.0,"CHOCOINDIANART My Happy Valentine's Day, 12pcs Chocolate Gift Box (5), Truffles",,38e9ec4c258f10c7c1645aa8bf6c5c19,0.0,205
"CHOCOINDIANART Wonderful Happy Valentine's Day, 12pcs Chocolate Gift Box(11), Truffles",388.0,https://www.flipkart.com/chocoindianart-wonderful-happy-valentine-s-day-12pcs-chocolate-gift-box-11-truffles/p/itm0fdfc3f6a48de,flipkart,,,,INR,388.0,388.0,388.0,"CHOCOINDIANART Wonderful Happy Valentine's Day, 12pcs Chocolate Gift Box(11), Truffles",,fa5c0e90ccdf8e5e69f637bfb53e9842,0.0,206
Midiron Elegant Mum Chocolate Box – Stylish Mother’s Day Delight Gift Set for Her Assorted Gift Box,492.0,https://www.flipkart.com/midiron-elegant-mum-chocolate-box-stylish-mothers-day-delight-gift-set-her-assorted/p/itmb111114ec9185,flipkart,,,,INR,492.0,492.0,492.0,Midiron Elegant Mum Chocolate Box – Stylish Mother’s Day Delight Gift Set for Her Assorted Gift Box,,5951f4ed756b3652af337e4b5b56301c,0.0,207
"CHOCOINDIANART Special, Happy BirthDay, 12 Chocolate Gift Box, Truffles",463.0,https://www.flipkart.com/chocoindianart-special-happy-birthday-12-chocolate-gift-box-truffles/p/itmfeax3jc4zmg8g,flipkart,,,,INR,463.0,463.0,463.0,"CHOCOINDIANART , Happy BirthDay, 12 Chocolate Gift Box, Truffles",,45e87e475b747adc3ea6b6c53ec04a05,0.0,208
"CHOCOINDIANART Wonderful Happy Valentine's Day, 12pcs Chocolate Gift Box, Truffles",423.0,https://www.flipkart.com/chocoindianart-wonderful-happy-valentine-s-day-12pcs-chocolate-gift-box-truffles/p/itm2d626e53d3769,flipkart,,,,INR,423.0,423.0,423.0,"CHOCOINDIANART Wonderful Happy Valentine's Day, 12pcs Chocolate Gift Box, Truffles",,ed32c4f3c8445448c0174d3de640ca8a,0.0,209
OddClick chocolate gift combo I am sorry I Love You gift pack gift box Paper Gift Box,344.0,https://www.flipkart.com/oddclick-chocolate-gift-combo-am-sorry-love-you-pack-box-paper/p/itm12d971c09ca70,flipkart,,,,INR,344.0,344.0,344.0,OddClick chocolate gift combo I am sorry I Love You gift pack gift box Paper Gift Box,,33fd25d656db45834871c3529ad8044d,0.0,210
Midiron Sweet Mother’s Day Gift Combo for Mumma – Chocolate Treat to Celebrate Love&Care Assorted Gift Box,350.0,https://www.flipkart.com/midiron-sweet-mothers-day-gift-combo-mumma-chocolate-treat-celebrate-love-care-assorted-box/p/itm80315c637df35,flipkart,,,,INR,350.0,350.0,350.0,Midiron Sweet Mother’s Day Gift Combo for Mumma – Chocolate Treat to Celebrate Love&Care Assorted Gift Box,,092e49bf481e5d277f241d4c6d73cc2e,0.0,211
"BOGATCHI EID Mubarak Gift Special Chocolate Box, 18 pcs Plastic Gift Box",340.0,https://www.flipkart.com/bogatchi-eid-mubarak-gift-special-chocolate-box-18-pcs-plastic-box/p/itmc05f737da2442,flipkart,,,,INR,340.0,340.0,340.0,"BOGATCHI EID Mubarak Gift Chocolate Box, 18 pcs Plastic Gift Box",,a5c69b0290a2e8e19fd3134d8a287a5d,0.0,212
"CHOCOINDIANART Surprise Gift, Happy BirthDay, 12 Chocolate GiftS Box, Truffles",427.0,https://www.flipkart.com/chocoindianart-surprise-gift-happy-birthday-12-chocolate-gifts-box-truffles/p/itmfeax3fd8jxpjn,flipkart,,,,INR,427.0,427.0,427.0,"CHOCOINDIANART Surprise Gift, Happy BirthDay, 12 Chocolate GiftS Box, Truffles",,7e987b03c18988432bf2f1d90bf6ffb2,0.0,213
OddClick I am sorry gifts chocolate for girlfriend wife boyfriend husband Paper Gift Box,327.0,https://www.flipkart.com/oddclick-am-sorry-gifts-chocolate-girlfriend-wife-boyfriend-husband-paper-gift-box/p/itm994b495bc1dee,flipkart,,,,INR,327.0,327.0,327.0,OddClick I am sorry gifts chocolate for girlfriend wife boyfriend husband Paper Gift Box,,7525a5fb0a71a73560338210b7d541c6,0.0,214
"CHOCOINDIANART Super Happy Valentine's Day, 12pcs Chocolate Gift Box (17), Truffles",394.0,https://www.flipkart.com/chocoindianart-super-happy-valentine-s-day-12pcs-chocolate-gift-box-17-truffles/p/itm9edcb058917dd,flipkart,,,,INR,394.0,394.0,394.0,"CHOCOINDIANART Happy Valentine's Day, 12pcs Chocolate Gift Box (17), Truffles",,26ab08ace95c106585f8df806c70b9de,0.0,215
CHOCOINDIANART Very Special- Happy BirthDay-12 Chocolate GiftS Box || Truffles,728.0,https://www.flipkart.com/chocoindianart-very-special-happy-birthday-12-chocolate-gifts-box-truffles/p/itme327d168956d4,flipkart,,,,INR,728.0,728.0,728.0,CHOCOINDIANART Very - Happy BirthDay-12 Chocolate GiftS Box || Truffles,,937b14d652402df965728e0d27561259,0.0,216
"CHOCOINDIANART New Happy Birthday , 12pcs Chocolate Gifts Box, Truffles",417.0,https://www.flipkart.com/chocoindianart-new-happy-birthday-12pcs-chocolate-gifts-box-truffles/p/itm759e75e2480d3,flipkart,,,,INR,417.0,417.0,417.0,"CHOCOINDIANART New Happy Birthday , 12pcs Chocolate Gifts Box, Truffles",,d959df6e8d5f7c6296d08b92c3cc1d86,0.0,217
"CHOCOINDIANART Surprise Happy Birthday, 12pcs Chocolate Gift Box, Truffles",417.0,https://www.flipkart.com/chocoindianart-surprise-happy-birthday-12pcs-chocolate-gift-box-truffles/p/itm2fa82083606e9,flipkart,,,,INR,417.0,417.0,417.0,"CHOCOINDIANART Surprise Happy Birthday, 12pcs Chocolate Gift Box, Truffles",,57e12df4b5582c2e57b170b2458aac64,0.0,218
"CHOCOINDIANART Lovely Happy Birthday, 12pcs Delicious Chocolate Gift Box 41, Truffles",424.0,https://www.flipkart.com/chocoindianart-lovely-happy-birthday-12pcs-delicious-chocolate-gift-box-41-truffles/p/itm40906f4e46ac0,flipkart,,,,INR,424.0,424.0,424.0,"CHOCOINDIANART Lovely Happy Birthday, 12pcs Delicious Chocolate Gift Box 41, Truffles",,ed040eddf680d80f3e0be3ea08136ab8,0.0,219
"CHOCOINDIANART Very Nice Happy Valentine's Day, 12pcs Chocolate Gift Box (13), Truffles",417.0,https://www.flipkart.com/chocoindianart-very-nice-happy-valentine-s-day-12pcs-chocolate-gift-box-13-truffles/p/itm911d60a682340,flipkart,,,,INR,417.0,417.0,417.0,"CHOCOINDIANART Very Nice Happy Valentine's Day, 12pcs Chocolate Gift Box (13), Truffles",,8a4b5541f3692c3c3dc8cdf6cc765a4e,0.0,220
CHOCOINDIANART Wonderful Happy Valentine's Day-12pcs Chocolate Gift Box || Truffles,740.0,https://www.flipkart.com/chocoindianart-wonderful-happy-valentine-s-day-12pcs-chocolate-gift-box-truffles/p/itm2a28847071a20,flipkart,,,,INR,740.0,740.0,740.0,CHOCOINDIANART Wonderful Happy Valentine's Day-12pcs Chocolate Gift Box || Truffles,,b6fe5e13a6aeede421d43e03136eb16a,0.0,221
"CHOCOINDIANART Happy Valentine's Day, 12 Chocolate Gifts Box, Truffles",417.0,https://www.flipkart.com/chocoindianart-happy-valentine-s-day-12-chocolate-gifts-box-truffles/p/itm24e3e76baf237,flipkart,,,,INR,417.0,417.0,417.0,"CHOCOINDIANART Happy Valentine's Day, 12 Chocolate Gifts Box, Truffles",,e477f417944b5a603dafbeebe2ee62fc,0.0,222
"CHOCOINDIANART Wonderful Happy Birthday, 12pcs Delicious Chocolate Gift Box 58, Truffles",417.0,https://www.flipkart.com/chocoindianart-wonderful-happy-birthday-12pcs-delicious-chocolate-gift-box-58-truffles/p/itm1cea0ec50f9f4,flipkart,,,,INR,417.0,417.0,417.0,"CHOCOINDIANART Wonderful Happy Birthday, 12pcs Delicious Chocolate Gift Box 58, Truffles",,69582f6470c4b69fa687df2fe244079d,0.0,223
CHOCOINDIANART Very Nice Happy Valentine's Day-12pcs Chocolate Gift Box (24) || Truffles,734.0,https://www.flipkart.com/chocoindianart-very-nice-happy-valentine-s-day-12pcs-chocolate-gift-box-24-truffles/p/itm4c70acc4c6597,flipkart,,,,INR,734.0,734.0,734.0,CHOCOINDIANART Very Nice Happy Valentine's Day-12pcs Chocolate Gift Box (24) || Truffles,,08a39f8da2d0b2ebbab58a3e0e229317,0.0,224
"CHOCOINDIANART Very Sweet Happy Birthday, 12pcs Delicious Chocolate Gift Box 17, Truffles",417.0,https://www.flipkart.com/chocoindianart-very-sweet-happy-birthday-12pcs-delicious-chocolate-gift-box-17-truffles/p/itm629c43f1d2592,flipkart,,,,INR,417.0,417.0,417.0,"CHOCOINDIANART Very Sweet Happy Birthday, 12pcs Delicious Chocolate Gift Box 17, Truffles",,5a5547850e09b3474fbef6ee6ae07d74,0.0,225
CHOCOINDIANART Merry Christmas -12pcs Super Chocolate Gifts Box || Brittles,740.0,https://www.flipkart.com/chocoindianart-merry-christmas-12pcs-super-chocolate-gifts-box-brittles/p/itm9d4ec4d2bd350,flipkart,,,,INR,740.0,740.0,740.0,CHOCOINDIANART Merry Christmas -12pcs Chocolate Gifts Box || Brittles,,a9b0a2fb27aa33f5292cd7928767ef85,0.0,226
"CHOCOINDIANART Very Sweet Happy Birthday, 12pcs Delicious Chocolate Gift Box, Truffles",408.0,https://www.flipkart.com/chocoindianart-very-sweet-happy-birthday-12pcs-delicious-chocolate-gift-box-truffles/p/itm36e3017643612,flipkart,,,,INR,408.0,408.0,408.0,"CHOCOINDIANART Very Sweet Happy Birthday, 12pcs Delicious Chocolate Gift Box, Truffles",,2458e24c2d6198618f4b7a9d53a39d17,0.0,227
"Midiron Chocolate Gift Box for Girlfriend, Wife, Boyfriend, Husband, Lovers On Valentine, Birthday, Anniversary and Special Occasion, You Make Me Complete My Love Chocolate Box Fudges",313.0,https://www.flipkart.com/midiron-chocolate-gift-box-girlfriend-wife-boyfriend-husband-lovers-valentine-birthday-anniversary-special-occasion-you-make-me-complete-my-love-fudges/p/itm0ca608975d598,flipkart,,,,INR,313.0,313.0,313.0,"Midiron Chocolate Gift Box for Girlfriend, Wife, Boyfriend, Husband, Lovers On Valentine, Birthday, Anniversary and Occasion, You Make Me Complete My Love Chocolate Box Fudges",,b36554ecea4625cf029a159fb12c419f,0.0,228
Chocoloony Special Chocolate Gift Box For Birthday | Birthday Gift For Loved ones Bars,498.0,https://www.flipkart.com/chocoloony-special-chocolate-gift-box-birthday-loved-ones-bars/p/itmbb2ca2d479b66,flipkart,,,,INR,498.0,498.0,498.0,Chocoloony Chocolate Gift Box For Birthday | Birthday Gift For Loved ones Bars,,45f61a166fe898e43d9431a8aa4b7989,0.0,229
"CHOCOINDIANART Very Nice Happy Valentine's Day, 12pcs Chocolate Gift Box (23), Truffles",396.0,https://www.flipkart.com/chocoindianart-very-nice-happy-valentine-s-day-12pcs-chocolate-gift-box-23-truffles/p/itm597155c452b87,flipkart,,,,INR,396.0,396.0,396.0,"CHOCOINDIANART Very Nice Happy Valentine's Day, 12pcs Chocolate Gift Box (23), Truffles",,5012d8e285112c2dfb6c3d4cf2581635,0.0,230
"CHOCOINDIANART Very Nice Happy Valentine's Day, 12pcs Chocolate Gift Box (24), Truffles",400.0,https://www.flipkart.com/chocoindianart-very-nice-happy-valentine-s-day-12pcs-chocolate-gift-box-24-truffles/p/itm79bf2b923909c,flipkart,,,,INR,400.0,400.0,400.0,"CHOCOINDIANART Very Nice Happy Valentine's Day, 12pcs Chocolate Gift Box (24), Truffles",,026e38add4f5d24cf58d24a64da3eb8c,0.0,231
Chocoloony Chocolate & Teddy Gift Hamper | Valentine Gift Hamper for Girlfriend & Wife Paper Gift Box,263.0,https://www.flipkart.com/chocoloony-chocolate-teddy-gift-hamper-valentine-girlfriend-wife-paper-box/p/itmf38105de8c878,flipkart,,,,INR,263.0,263.0,263.0,Chocoloony Chocolate & Teddy Gift Hamper | Valentine Gift Hamper for Girlfriend & Wife Paper Gift Box,,7389c01be332d286ce448aa7c797a6a7,0.0,232
"Chocoloony Chocolate Basket Gift Hamper for Valentine, Rakhi, Birthday, Anniversary Caramels",357.0,https://www.flipkart.com/chocoloony-chocolate-basket-gift-hamper-valentine-rakhi-birthday-anniversary-caramels/p/itm65916e428ff68,flipkart,,,,INR,357.0,357.0,357.0,"Chocoloony Chocolate Basket Gift Hamper for Valentine, Rakhi, Birthday, Anniversary Caramels",,83e95d3954d7f176aba7acb020516e78,0.0,233
Midiron Chocolate Gift Hamper | Special Gift Combo for Valentine's Day/Birthday -48 Paper Gift Box,218.0,https://www.flipkart.com/midiron-chocolate-gift-hamper-special-combo-valentine-s-day-birthday-48-paper-box/p/itmfb33e67dfd028,flipkart,,,,INR,218.0,218.0,218.0,Midiron Chocolate Gift Hamper | Gift Combo for Valentine's Day/Birthday -48 Paper Gift Box,,311719f5ab8129bd07f82268ffbd434c,0.0,234
FabBites Birthday Chocolate Hamper Gift|Chocolate Hamper for Kids|Rakhi Chocolate Hamper| Plastic Gift Box,259.0,https://www.flipkart.com/fabbites-birthday-chocolate-hamper-gift-chocolate-kids-rakhi-hamper-plastic-gift-box/p/itm60810c2a9a793,flipkart,,,,INR,259.0,259.0,259.0,FabBites Birthday Chocolate Hamper Gift|Chocolate Hamper for Kids|Rakhi Chocolate Hamper| Plastic Gift Box,,14e2f258b5beeda88c2a65afba84b1fa,0.0,235
"Chocoloony Valentine Gift Hamper for Girlfriend & Wife | Teddy, Chocolate Gift Hamper Paper Gift Box",393.0,https://www.flipkart.com/chocoloony-valentine-gift-hamper-girlfriend-wife-teddy-chocolate-paper-box/p/itm37ceccdbddef0,flipkart,,,,INR,393.0,393.0,393.0,"Chocoloony Valentine Gift Hamper for Girlfriend & Wife | Teddy, Chocolate Gift Hamper Paper Gift Box",,3ff250c7f7843b9cd54e810e659094fa,0.0,236
"Chocoloony Chocolate gift Box for Valentine, Rakhi, Birthday, Anniversary Caramels",383.0,https://www.flipkart.com/chocoloony-chocolate-gift-box-valentine-rakhi-birthday-anniversary-caramels/p/itm1735deb3e991e,flipkart,,,,INR,383.0,383.0,383.0,"Chocoloony Chocolate gift Box for Valentine, Rakhi, Birthday, Anniversary Caramels",,3d3e927e4f7e4360642f59be00c44203,0.0,237
"Chocoloony Special Chocolate Gift Hamper with Soft Toy For Birthday, Anniversary, Valentine Paper Gift Box",350.0,https://www.flipkart.com/chocoloony-special-chocolate-gift-hamper-soft-toy-birthday-anniversary-valentine-paper-box/p/itm941df2db8db71,flipkart,,,,INR,350.0,350.0,350.0,"Chocoloony Chocolate Gift Hamper with Soft Toy For Birthday, Anniversary, Valentine Paper Gift Box",,f47579bc0587dc9ea9050581023192bf,0.0,238
OddClick valentine day special gift for wife husband Chocolate Gift Hamper Box Bars,445.0,https://www.flipkart.com/oddclick-valentine-day-special-gift-wife-husband-chocolate-hamper-box-bars/p/itme2704a8dfd7e1,flipkart,,,,INR,445.0,445.0,445.0,OddClick valentine day gift for wife husband Chocolate Gift Hamper Box Bars,,ce52f2d339943007e145198123e8eaea,0.0,239
"Chocoloony Chocolate Gift Hamper for Valentine, Birthday, Anniversary | Gift For Lovers Bars",370.0,https://www.flipkart.com/chocoloony-chocolate-gift-hamper-valentine-birthday-anniversary-lovers-bars/p/itm4dbf4ce188c88,flipkart,,,,INR,370.0,370.0,370.0,"Chocoloony Chocolate Gift Hamper for Valentine, Birthday, Anniversary | Gift For Lovers Bars",,05121f594ff3e1a75247c348c8370c35,0.0,240
OddClick Happy Birthday To You special gift 10 pcs Chocolate Gift Box Truffles,315.0,https://www.flipkart.com/oddclick-happy-birthday-you-special-gift-10-pcs-chocolate-box-truffles/p/itmaba9611b646d7,flipkart,,,,INR,315.0,315.0,315.0,OddClick Happy Birthday To You gift 10 pcs Chocolate Gift Box Truffles,,2cd7887b00c24ec21d135d71c5c98e99,0.0,241
CHOCOINDIANART Wonderful 1st Anniversary-12pcs Delicious Chocolate Gift Box || Truffles,728.0,https://www.flipkart.com/chocoindianart-wonderful-1st-anniversary-12pcs-delicious-chocolate-gift-box-truffles/p/itm6560057c1d941,flipkart,,,,INR,728.0,728.0,728.0,CHOCOINDIANART Wonderful 1st Anniversary-12pcs Delicious Chocolate Gift Box || Truffles,,f8255fe4c1faec394c88b042ba546688,0.0,242
"CHOCOINDIANART Lovely Happy Valentine's Day, 12pcs Chocolate Gift Box, Truffles",417.0,https://www.flipkart.com/chocoindianart-lovely-happy-valentine-s-day-12pcs-chocolate-gift-box-truffles/p/itmc66c3ea2432b7,flipkart,,,,INR,417.0,417.0,417.0,"CHOCOINDIANART Lovely Happy Valentine's Day, 12pcs Chocolate Gift Box, Truffles",,d3b42f69761c3c87df1ae3645574130b,0.0,243
"CHOCOINDIANART Amazing Happy Birthday, 12pcs Delicious Chocolate Gift Box3, Truffles",417.0,https://www.flipkart.com/chocoindianart-amazing-happy-birthday-12pcs-delicious-chocolate-gift-box3-truffles/p/itme34d891f24e67,flipkart,,,,INR,417.0,417.0,417.0,"CHOCOINDIANART Amazing Happy Birthday, 12pcs Delicious Chocolate Gift Box3, Truffles",,16d3e8544133fa2d0207e8229f29e444,0.0,244
"CHOCOINDIANART Happy Valentine's Day, 12 Chocolate Gift Box, Truffles",536.0,https://www.flipkart.com/chocoindianart-happy-valentine-s-day-12-chocolate-gift-box-truffles/p/itm34097a208408c,flipkart,,,,INR,536.0,536.0,536.0,"CHOCOINDIANART Happy Valentine's Day, 12 Chocolate Gift Box, Truffles",,adc265f3c3717ee6a3c4526bc7460254,0.0,245
"CHOCOINDIANART Decorative Happy Birthday, 12pcs Delicious Chocolate Gift Box 24, Truffles",417.0,https://www.flipkart.com/chocoindianart-decorative-happy-birthday-12pcs-delicious-chocolate-gift-box-24-truffles/p/itm592e0112197bc,flipkart,,,,INR,417.0,417.0,417.0,"CHOCOINDIANART Decorative Happy Birthday, 12pcs Delicious Chocolate Gift Box 24, Truffles",,dc63830645d5d4134ec888bd5fb1d209,0.0,246
CHOCOINDIANART Surprise-Happy BirthDay-12 Chocolate GiftS Box || Truffles,745.0,https://www.flipkart.com/chocoindianart-surprise-happy-birthday-12-chocolate-gifts-box-truffles/p/itme327d168956d4,flipkart,,,,INR,745.0,745.0,745.0,CHOCOINDIANART Surprise-Happy BirthDay-12 Chocolate GiftS Box || Truffles,,d36e43412233b746b6a0386b9bfa9fdb,0.0,247
Midiron Rakhi Surprise Hamper for Brother with 2 Chocolates & Traditional Set Assorted Gift Box,160.0,https://www.flipkart.com/midiron-rakhi-surprise-hamper-brother-2-chocolates-traditional-set-assorted-gift-box/p/itmd2244e744c247,flipkart,,,,INR,160.0,160.0,160.0,Midiron Rakhi Surprise Hamper for Brother with 2 Chocolates & Traditional Set Assorted Gift Box,,899ee8e7f923569bbe374e63d1fc6d45,0.0,248
Cadbury Gift set combo chocolate gift hamper gift box 5 pcs chocolate Bars,239.0,https://www.flipkart.com/cadbury-gift-set-combo-chocolate-hamper-box-5-pcs-bars/p/itm57a69618012d3,flipkart,,,,INR,239.0,239.0,239.0,Cadbury Gift set combo chocolate gift hamper gift box 5 pcs chocolate Bars,,90c57a91abadd7306bbc30843bfc9c04,0.0,249
"Cadbury i love you Gift|hamper|7 pcs Chocolate for Valentine day special gift Bars, Truffles",483.0,https://www.flipkart.com/cadbury-love-you-gift-hamper-7-pcs-chocolate-valentine-day-special-gift-bars-truffles/p/itm2b59d939340b3,flipkart,,,,INR,483.0,483.0,483.0,"Cadbury i love you Gift|hamper|7 pcs Chocolate for Valentine day gift Bars, Truffles",,08bd0bbd6cbfeee49d9a92e3425ff1da,0.0,250
"Cadbury Christmas|Valentine|birthday|anniversary Gift Hamper 10 pcs chocolate Bars, Truffles",544.0,https://www.flipkart.com/cadbury-christmas-valentine-birthday-anniversary-gift-hamper-10-pcs-chocolate-bars-truffles/p/itmc7acc9e1278a1,flipkart,,,,INR,544.0,544.0,544.0,"Cadbury Christmas|Valentine|birthday|anniversary Gift Hamper 10 pcs chocolate Bars, Truffles",,b7685c31e039e3fbd25f63c67e7216f3,0.0,251
"Cadbury Valentine gift |birthday|anniversary Gift Hamper 6 pcs chocolate Bars, Truffles",426.0,https://www.flipkart.com/cadbury-valentine-gift-birthday-anniversary-hamper-6-pcs-chocolate-bars-truffles/p/itmea9d2a4f53977,flipkart,,,,INR,426.0,426.0,426.0,"Cadbury Valentine gift |birthday|anniversary Gift Hamper 6 pcs chocolate Bars, Truffles",,947d1120d33583db91ed0e9b4c44fb33,0.0,252
"Cadbury Valentine gift |birthday gift set |anniversary Gift Hamper 6 pcs chocolate Bars, Truffles",248.0,https://www.flipkart.com/cadbury-valentine-gift-birthday-set-anniversary-hamper-6-pcs-chocolate-bars-truffles/p/itmaa525a4a09d2e,flipkart,,,,INR,248.0,248.0,248.0,"Cadbury Valentine gift |birthday gift set |anniversary Gift Hamper 6 pcs chocolate Bars, Truffles",,9e534109f3fc3182ba616819e6f79e46,0.0,253
"Cadbury Christmas|Valentine|birthday|anniversary Gift Hamper 7 pcs chocolate Bars, Truffles",386.0,https://www.flipkart.com/cadbury-christmas-valentine-birthday-anniversary-gift-hamper-7-pcs-chocolate-bars-truffles/p/itm5baa91568c7a3,flipkart,,,,INR,386.0,386.0,386.0,"Cadbury Christmas|Valentine|birthday|anniversary Gift Hamper 7 pcs chocolate Bars, Truffles",,0e6836d631125903615beca58ad7d46f,0.0,254
Midiron Handmade Chocolate Gift for Diwali Festival | Diwali Gift Hamper Paper Gift Box,361.0,https://www.flipkart.com/midiron-handmade-chocolate-gift-diwali-festival-hamper-paper-box/p/itm907879b04c196,flipkart,,,,INR,361.0,361.0,361.0,Midiron Handmade Chocolate Gift for Diwali Festival | Diwali Gift Hamper Paper Gift Box,,e6d5daa62119ae67accd5f57c08dd386,0.0,255
Midiron Festive Gift Hamper Box | Gift Hamper Box Pack For Valentines | Chocolate day | Valentine’s day | Birthday | Anniversary | Ceramic Coffee Mug and Set of Chocolate Gift Box IZ21GB13N2TM-DTLove-140 Ceramic Gift Box,605.0,https://www.flipkart.com/midiron-festive-gift-hamper-box-pack-valentines-chocolate-day-valentines-birthday-anniversary-ceramic-coffee-mug-set-iz21gb13n2tm-dtlove-140/p/itmca8b33618519d,flipkart,,,,INR,605.0,605.0,605.0,Midiron Festive Gift Hamper Box | Gift Hamper Box Pack For Valentines | Chocolate day | Valentine’s day | Birthday | Anniversary | Ceramic Coffee Mug and Set of Chocolate Gift Box IZ21GB13N2TM-DTLove-140 Ceramic Gift Box,,d4ce0ebb3e4ee00ef024bb58bdb2faae,0.0,256
Cadbury birthday gift set|gift hamper|valentine gift hamper chocolate with flower Paper Gift Box,300.0,https://www.flipkart.com/cadbury-birthday-gift-set-gift-hamper-valentine-hamper-chocolate-flower-paper-box/p/itmbd11c8301caf3,flipkart,,,,INR,300.0,300.0,300.0,Cadbury birthday gift set|gift hamper|valentine gift hamper chocolate with flower Paper Gift Box,,9164511527063f29d7693f1a1d302f89,0.0,257
Cadbury birthday gift set|gift hamper|valentine gift box 4chocolate|1teddy|1golden rose Paper Gift Box,300.0,https://www.flipkart.com/cadbury-birthday-gift-set-gift-hamper-valentine-box-4chocolate-1teddy-1golden-rose-paper/p/itm558f6789d1379,flipkart,,,,INR,300.0,300.0,300.0,Cadbury birthday gift set|gift hamper|valentine gift box 4chocolate|1teddy|1golden rose Paper Gift Box,,9a925baa774391befca5451837c1f12d,0.0,258
The Gift Studio Sweet Cravings Chocolate Hamper Combo,837.0,https://www.flipkart.com/gift-studio-sweet-cravings-chocolate-hamper-combo/p/itmcb5869d385a38,flipkart,,,,INR,837.0,837.0,837.0,The Gift Studio Sweet Cravings Chocolate Hamper Combo,,d36051fec3801e6951dfd422e07410c0,0.0,259
"Cadbury chocolate gift hamper 10 pcs chocolate for anniversary, Valentine day Paper Gift Box",386.0,https://www.flipkart.com/cadbury-chocolate-gift-hamper-10-pcs-anniversary-valentine-day-paper-box/p/itm6efa7e3d71ecb,flipkart,,,,INR,386.0,386.0,386.0,"Cadbury chocolate gift hamper 10 pcs chocolate for anniversary, Valentine day Paper Gift Box",,6339e2a782c3813b05de0a89d98052d9,0.0,260
Midiron Chocolate Gift Set for Diwali | Diwali Gift | Diwali Gift Hamper IZ23-15 Paper Gift Box,372.0,https://www.flipkart.com/midiron-chocolate-gift-set-diwali-hamper-iz23-15-paper-box/p/itm26b32dc6370b4,flipkart,,,,INR,372.0,372.0,372.0,Midiron Chocolate Gift Set for Diwali | Diwali Gift | Diwali Gift Hamper IZ23-15 Paper Gift Box,,dc556da82030f67d1691858fc1c96d67,0.0,261
Midiron Chocolate Gift Hamper for Mother’s Day – Perfect Treat Box for Mom-to-Be/Mumma Assorted Gift Box,799.0,https://www.flipkart.com/midiron-chocolate-gift-hamper-mothers-day-perfect-treat-box-mom-to-be-mumma-assorted/p/itm1ed9bcbabba70,flipkart,,,,INR,799.0,799.0,799.0,Midiron Chocolate Gift Hamper for Mother’s Day – Perfect Treat Box for Mom-to-Be/Mumma Assorted Gift Box,,6c85bb67ef9208390477a376150798be,0.0,262
"Chocoloony Chocolate Basket Hamper Gift for Valentine, Rakhi, Birthday, Anniversary Caramels",371.0,https://www.flipkart.com/chocoloony-chocolate-basket-hamper-gift-valentine-rakhi-birthday-anniversary-caramels/p/itm90bfe5f7f4172,flipkart,,,,INR,371.0,371.0,371.0,"Chocoloony Chocolate Basket Hamper Gift for Valentine, Rakhi, Birthday, Anniversary Caramels",,077316d2e28b23e8ca13618c9053b2fc,0.0,263
